Name;Straße;PLZ;Ort;Land;Betriebsstandort;Region;Telefon;E-Mail;Quelle
Schmid;Margarethengasse 19;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 699 15990016;;ÖWM-Betriebssuche
Schmidt;Neustiftgasse 61;7122;Gols;AT;Burgenland;Neusiedlersee;+43 676 5059854;;ÖWM-Betriebssuche
Schmidtbauer;Sportplatzstraße 19;7081;Schützen am Gebirge;AT;Burgenland;Leithaberg;+43 2684 2384;;ÖWM-Betriebssuche
Schmit;Seegasse 31;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 2685 7197;;ÖWM-Betriebssuche
Schneeberger;Seestrasse 24;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 87004;;ÖWM-Betriebssuche
Schneeberger-Haus Martin;Neubaugasse 24;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 664 5465957;info@schneeberger-moerbisch.at;ÖWM-Betriebssuche
Schneider (Budapesterstraße);Budapesterstraße 31;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 2172 8421;b.leitner@lbg.at;ÖWM-Betriebssuche
Schneider (Hauptstrasse);Hauptstrasse 134;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;+43 2680 2890;weingut-schneider@gmx.at;ÖWM-Betriebssuche
Schopf;Strebergasse 16;7163;Andau;AT;Burgenland;Neusiedlersee;+43 664 3865589;erichschopf@gmx.at;ÖWM-Betriebssuche
Schrammel (Florianigasse);Florianigasse 15;7521;Bildein;AT;Burgenland;Südburgenland;+43 3323 2565;;ÖWM-Betriebssuche
Schrammel (Deutsch Schützen);Deutsch Schützen 47;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 3365 2298;;ÖWM-Betriebssuche
Schranz;Weinberggasse 28;7072;Mörbisch am See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Schrauf (Rosengasse);Rosengasse 7;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8616;;ÖWM-Betriebssuche
Schrauf (Neustiftgasse);Neustiftgasse 12;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8332;;ÖWM-Betriebssuche
Schreiner (Mühlgasse);Mühlgasse 23;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2392;;ÖWM-Betriebssuche
Schreiner (Hauptstraße);Hauptstraße 4;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 688 8229591;office@weinbau-schreiner.at;ÖWM-Betriebssuche
Schrett;Reitschulg.16;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Schruiff Erich;Hauptstrasse 67-69;7064;Oslip;AT;Burgenland;Leithaberg;+43 2684 21171;office@schruiff.at;ÖWM-Betriebssuche
Heidi Schröck & Söhne;Rathausplatz 8;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 229;heidi@heidi-schroeck.com;ÖWM-Betriebssuche
Schuber;Untere Hauptstrasse 26;7093;Jois;AT;Burgenland;Leithaberg;+43 2160 8258;;ÖWM-Betriebssuche
Schuch;Nr.126;7473;Burg;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Schuhmann;Marktgasse 2-6;7122;Gols;AT;Burgenland;Neusiedlersee;+43 664 3125907;info@weingut-schuhmann.at;ÖWM-Betriebssuche
Schuller (Hauptstrasse);Hauptstrasse 25;7011;Siegendorf;AT;Burgenland;Leithaberg;+43 2687 8197;;ÖWM-Betriebssuche
Schuller (Drassburgerstrasse);Drassburgerstrasse 2;7011;Siegendorf;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Schuller Markus;Triftgasse 40;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 7475 52709;office@schullerwein.at;ÖWM-Betriebssuche
Schullerwein;Johannesstraße 1;3364;Neuhofen an der Ybbs;AT;Burgenland;;+43 7475 527090;;ÖWM-Betriebssuche
Schumich;Bachgasse 1;7064;Oslip;AT;Burgenland;Leithaberg;+43 2684 2130;office@weinhaus-schumich.at;ÖWM-Betriebssuche
Schumitsch-Stocker;Lisztstraße 4;7321;Raiding;AT;Burgenland;Mittelburgenland;+43 2619 7482;info@lisztweine.at;ÖWM-Betriebssuche
Schuster (Rosengasse);Rosengasse 1;7064;Oslip;AT;Burgenland;Leithaberg;+43 2684 2157;;ÖWM-Betriebssuche
Schuster (Margaretengasse);Margaretengasse 5;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 2685 7191;;ÖWM-Betriebssuche
Schuster Rosi;Prangergasse 2;7062;Sankt Margarethen im Burgenland;AT;Burgenland;Leithaberg;+43 650 9799990;weingut@rosischuster.at;ÖWM-Betriebssuche
Schwalbennest;Untere Hauptstraße 39;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 3555;;ÖWM-Betriebssuche
Schwartz;Untere Hauptstraße 45;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7837;;ÖWM-Betriebssuche
Schwarz Michael;Baumhöhäcker 16;7163;Andau;AT;Burgenland;Neusiedlersee;+43 2176 3231;office@schwarz-weine.at;ÖWM-Betriebssuche
Schwarzbauer (Josef Haydngasse);Josef Haydngasse 34;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Schwarzbauer (Friedhofgasse);Friedhofgasse 7a;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2163;;ÖWM-Betriebssuche
Schwarzhofer;Luising 35;7522;Strem;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Dieter Schweifer;Kleinhöfleiner Hauptstrasse 31;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 664 3945276;office@weinbau-schweifer.at;ÖWM-Betriebssuche
Schöll;Weinberggasse 1;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8865;;ÖWM-Betriebssuche
Schönberger;Hauptstraße 82;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 650 3125298;ente@schoenberger.eu;ÖWM-Betriebssuche
Schügerl;Hauptstrasse 69;7201;Neudörfl;AT;Burgenland;Rosalia;;;ÖWM-Betriebssuche
Schüller (Eisenstädterstrasse);Eisenstädterstrasse 6;7062;St.Margarethen i.Burgenland;AT;Burgenland;Leithaberg;+43 2680 2943;weinschloessl@gmx.at;ÖWM-Betriebssuche
Schüller (Sandergasse);Sandergasse 17;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 2517;;ÖWM-Betriebssuche
Schüller (Eisenstädterstraße);Eisenstädterstraße 9;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 56512;;ÖWM-Betriebssuche
Schüller (Hauptgasse);Hauptgasse 12;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 5558;;ÖWM-Betriebssuche
Schüller Weinhaus;Fellnergasse 18 / Kellergasse 12;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 2973;office@weinhaus-schueller.at;ÖWM-Betriebssuche
Schütz;Raiffeisenplatz 2;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2167 7283;;ÖWM-Betriebssuche
Schützenhof;Winzerstraße 41;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 75107273;office@weingut-schuetzenhof.at;ÖWM-Betriebssuche
Seeadler;Neubaugasse 31;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2446;;ÖWM-Betriebssuche
Seehof-Weingut und Gasthof Gisch;Seeufergasse 23;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2380;office@seehof-gisch.at;ÖWM-Betriebssuche
Seewinkelweingut Klein;Ufergasse 12;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2342;franz.klein@seewinkelwein.at;ÖWM-Betriebssuche
Seewirt Karner;Strandplatz 1;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2415;contact@seewirtkarner.at;ÖWM-Betriebssuche
Seidl;Hauptstrasse 109;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 2615 87718;;ÖWM-Betriebssuche
Seidler Robert und Susanne;Weinberg 181;7521;Eberau;AT;Burgenland;Südburgenland;+43 664 2437946;wein@robert-seidler.at;ÖWM-Betriebssuche
Seier;Moschendorf 80;7540;Krottendorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Seiler;Conradplatz 10;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 699 12293228;office@weingut-seiler.at;ÖWM-Betriebssuche
Sekt und Wein - Walter Klein;Obere Hauptstrasse 90;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2213;klein@sektundwein.at;ÖWM-Betriebssuche
Siegl;Josef Haydn Gasse 7;7091;Breitenbrunn;AT;Burgenland;Leithaberg;+43 2683 5276;johannessiegl@aon.at;ÖWM-Betriebssuche
Siess;Ruster Strasse 3;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Sigma Vinum;Wiener Straße 106;7051;Großhöflein;AT;Burgenland;Leithaberg;+43 664 2339233;office@sigmavinum.com;ÖWM-Betriebssuche
Sinkovits;Nr.80;7473;Hannersdorf;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Sivkovits;Neusiedlerg.3;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Sloboda;Alte Satz 1;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 699 11950313;weingut@sloboda.at;ÖWM-Betriebssuche
Sodla Wirt;Obere Haupstrasse 46;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2326;sodla-wirt@bnet.at;ÖWM-Betriebssuche
Sommer (St. Margaretherstrasse);St. Margaretherstrasse 30;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8576;;ÖWM-Betriebssuche
Sommer (Ruster Straße);Ruster Straße 1;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 676 7377444;weingut@sommer-moerbisch.at;ÖWM-Betriebssuche
Sommer (Herrengasse);Herrengasse 16;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8221;vogelsang@gmx.at;ÖWM-Betriebssuche
Sommer (Hauptstrasse);Hauptstrasse 107;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8269;office@weingutsommer.at;ÖWM-Betriebssuche
Sommer (Dr. Wurditschgasse);Dr. Wurditschgasse 2;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8290;;ÖWM-Betriebssuche
Sommer (Johannesstraße);Johannesstraße 26;7082;Donnerskirchen;AT;Burgenland;Leithaberg;+43 2683 8504;info@weingut-sommer.at;ÖWM-Betriebssuche
Somogyi (Brückelgasse);Brückelgasse 5a;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 3363 7492;;ÖWM-Betriebssuche
Somogyi (Hannersdorf);Hannersdorf 196;7473;Hannersdorf;AT;Burgenland;Südburgenland;+43 3364 2300;;ÖWM-Betriebssuche
Sonnenmulde;Goldbergstrasse 2;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2249;weingut@sonnenmulde.at;ÖWM-Betriebssuche
Sorger;Burggasse 7;7061;Trausdorf an der Wulka;AT;Burgenland;Leithaberg;+43 676 6125175;wein@romansorger.at;ÖWM-Betriebssuche
Stacherl;Margarethengasse 18;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 2685 7679;wein@stacherl.net;ÖWM-Betriebssuche
Stadler;Frauenkirchner Straße 8;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 650 3305206;familie@weingut-stadler.at;ÖWM-Betriebssuche
Stampfel;Neustiftgasse 54;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2528;;ÖWM-Betriebssuche
Stangl;Hauptstraße 125;7521;Bildein;AT;Burgenland;Südburgenland;+43 3323 2942;;ÖWM-Betriebssuche
Starek;Bundesstrasse 58;7093;Jois;AT;Burgenland;Leithaberg;+43 2160 8634;;ÖWM-Betriebssuche
Stefanits;Untere Hauptstrasse 45a;7041;Wulkaprodersdorf;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Stefanshof GmbH;Neustiftgasse 82;7123;Mönchhof;AT;Burgenland;Neusiedlersee;+43 2173 80320;office@stefanshof.at;ÖWM-Betriebssuche
Stegschandl - Stadl;Bachzeile 1;7025;Pöttelsdorf;AT;Burgenland;Leithaberg;+43 2626 5821;gabi.schandl@stegschandl.at;ÖWM-Betriebssuche
Steidl (Ob. Hauptstrasse);Ob. Hauptstrasse 31;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Steidl (Haydng.);Haydng. 37;7093;Jois;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Steiger;Hauptstrasse 16;7201;Neudörfl;AT;Burgenland;Rosalia;+43 2622 77440;franz@weingut-steiger.at;ÖWM-Betriebssuche
Steindl;Untere Bahngasse 48;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 56124;kellerschenkesteindl@gmx.at;ÖWM-Betriebssuche
Steindorfer;Illmitzerstraße 25;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2241;office@weingut-steindorfer.at;ÖWM-Betriebssuche
Steiner (Hauptstrasse);Hauptstrasse 35;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 2198;info@edelbrandsteiner.at;ÖWM-Betriebssuche
Steiner (Seestrasse 89);Seestrasse 89;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2358;;ÖWM-Betriebssuche
Steiner (Weinberggasse);Weinberggasse 41;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2155;;ÖWM-Betriebssuche
Steiner (Seestrasse 33);Seestrasse 33;7121;Weiden am See;AT;Burgenland;Neusiedlersee;+43 2177 2790;weinbau@steinergg.at;ÖWM-Betriebssuche
Steiner (Seeufergasse 5);Seeufergasse 5;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2342;;ÖWM-Betriebssuche
Steiner (Seeufergasse 14);Seeufergasse 14;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2163;;ÖWM-Betriebssuche
Steiner Gerald;Seestrasse 54;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2506;info@podersdorf-steiner.at;ÖWM-Betriebssuche
Steiner Hans;Florianigasse 20;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2914;info@der-steiner.at;ÖWM-Betriebssuche
Steiner Julius;Seezeile 2;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2743;info@julius-steiner.at;ÖWM-Betriebssuche
Martin Steiner;Seestrasse 66;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 699 18470807;office@martinsteiner.wine;ÖWM-Betriebssuche
Steiner Weingut Hölle;Mühlstrasse 3;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2252;;ÖWM-Betriebssuche
Steinhofer (Girmerstrasse);Girmerstrasse 48;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 2613 80560;paul.steinhofer@aon.at;ÖWM-Betriebssuche
Steinhofer (Hauptstrasse);Hauptstrasse 60;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 2010;;ÖWM-Betriebssuche
Steinwandtner;Bundesstrasse 1;7093;Jois;AT;Burgenland;Leithaberg;;office@schnepfenhof.at;ÖWM-Betriebssuche
Steinwandtner M.u.M.;Untere Hauptstrasse 67;7093;Jois;AT;Burgenland;Leithaberg;+43 676 5347080;m.steinwandtner@wellcom.at;ÖWM-Betriebssuche
StephanO Das-Wein- Gut;Unterer Weinweg 11;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 2636939;office@stephano.at;ÖWM-Betriebssuche
Steuer;Untere Hauptstrasse 53-55;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 3193;;ÖWM-Betriebssuche
Steurer;Bahnstrasse 28 Steurer;7093;Jois;AT;Burgenland;Leithaberg;+43 664 5511780;hst@hannessteurer.at;ÖWM-Betriebssuche
Stiegelmar;Goldberg 6;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2317;weingut@stiegelmar.com;ÖWM-Betriebssuche
Stix;Markt Neuhodis 294;7464;Markt Neuhodis;AT;Burgenland;Südburgenland;+43 3363 79671;;ÖWM-Betriebssuche
Stoiber Roman;Weinberggasse 5;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 60666;info@weingut-stoiber.at;ÖWM-Betriebssuche
Storchenblick;Obere Hauptstrasse 7;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2355;office@storchenblick.at;ÖWM-Betriebssuche
Storchenhof - Widder;Hauptstr. 7;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 369;info@storchenhof.net;ÖWM-Betriebssuche
Straka;Bahnhofstrasse 15;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 664 2016396;office@straka.wine;ÖWM-Betriebssuche
Strass;Mühlgasse 24;7372;Draßmarkt;AT;Burgenland;Mittelburgenland;+43 2617 2724;strass@weingut-strass.at;ÖWM-Betriebssuche
Strauby;Markt 34;7121;Weiden am See;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Strehn;Weinbergweg 1;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 664 1636570;office@strehn.at;ÖWM-Betriebssuche
Strommer (Untere Bahngasse);Untere Bahngasse 50;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 2683 5549;office@strommer.wine;ÖWM-Betriebssuche
Strommer (Seegasse);Seegasse 35;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 3695;;ÖWM-Betriebssuche
Strommer-Gabriel;Hauptstrasse 17;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 290;strommer-gabriel@gmx.at;ÖWM-Betriebssuche
Strudler Johannes Erich Franz;Weinberggasse 57;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 699 17168966;info@jost-strudler.at;ÖWM-Betriebssuche
Strudler Johannes und Klaudia;Seezeile 8;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 2239;info@johannes-strudler.at;ÖWM-Betriebssuche
Stubits (Dorfstraße);Dorfstraße 18;7474;Deutsch Schützen-Eisenberg;AT;Burgenland;Südburgenland;+43 664 1022196;kellergeheimnis@aon.at;ÖWM-Betriebssuche
Stubits (Harmisch 12);Harmisch 12;7512;Kohfidisch;AT;Burgenland;Südburgenland;+43 664 5366992;office@stubits.at;ÖWM-Betriebssuche
Stukitz;Heiligenbrunn 53;7522;Strem;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Sturm;Antonigasse 29;7063;Oggau am Neusiedler See;AT;Burgenland;Leithaberg;+43 2685 7880;;ÖWM-Betriebssuche
Stölzerhof;Schrändlgasse 16;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2700;wein@stoelzerhof.net;ÖWM-Betriebssuche
Suess;Gartengasse 2;7051;Großhöflein;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Szalay;Neustiftgasse 28;7123;Mönchhof;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Szarka;Kotezicken 88;7512;Kohfidisch;AT;Burgenland;Südburgenland;+43 3366 76595;;ÖWM-Betriebssuche
Szelianszky;Untere Hauptstrasse 30;2421;Kittsee;AT;Burgenland;Neusiedlersee;+43 2143 3532;;ÖWM-Betriebssuche
Szigeti;Sportplatzgasse 2a;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 2167;sektkellerei@szigeti.at;ÖWM-Betriebssuche
Tader;Weirergasse 53;7471;Rechnitz;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Tallian;Am Brucker Tor 6;7083;Purbach am Neusiedler See;AT;Burgenland;Leithaberg;+43 676 5092240;office@tallian-wein.at;ÖWM-Betriebssuche
Tangl;Pointgasse 9;7471;Rechnitz;AT;Burgenland;Südburgenland;+43 3363 77198;;ÖWM-Betriebssuche
Taschler;Nr. 136;7540;Krottendorf;AT;Burgenland;Südburgenland;+43 3324 522;;ÖWM-Betriebssuche
Uhudler Weingut l Taucher;Siedlungsstraße 25;7562;Eltendorf;AT;Burgenland;Südburgenland;+43 3325 2673;derlandwirt@derlandwirt.at;ÖWM-Betriebssuche
Taurot;Mühlstraße 23a;7141;Podersdorf am See;AT;Burgenland;Neusiedlersee;+43 2177 20021;;ÖWM-Betriebssuche
Taus;Hauptstrasse 88;7051;Großhöflein;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Temer;Mühlgasse 31;7122;Gols;AT;Burgenland;Neusiedlersee;+43 699 12607328;office@weintemer.at;ÖWM-Betriebssuche
Terra Galos;Obere Hauptstrasse 103;7122;Gols;AT;Burgenland;Neusiedlersee;+43 2173 3107;achs@terragalos.at;ÖWM-Betriebssuche
Tesch Josef;Herrengasse 26;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 2610 43610;titan@tesch-wein.at;ÖWM-Betriebssuche
Thell (Langegasse);Langegasse 6 Thell;7163;Andau;AT;Burgenland;Neusiedlersee;+43 664 1129623;weingut@wilhelm-thell.at;ÖWM-Betriebssuche
Thell (Wallerer Strasse);Wallerer Strasse 24;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 3145;;ÖWM-Betriebssuche
Thell (Kirchengasse);Kirchengasse 29;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 25644;;ÖWM-Betriebssuche
Thell (Wasserzeile);Wasserzeile 23;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2939;weingut_thell@bnet.at;ÖWM-Betriebssuche
Thury (Wienerstrasse 12);Wienerstrasse 12;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 2172 8519;philip.thury@aon.at;ÖWM-Betriebssuche
Thury (Erzherzog- Friedrich-Strasse);Erzherzog- Friedrich-Strasse 56;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 2172 8362;;ÖWM-Betriebssuche
Thury (Wienerstrasse 65);Wienerstrasse 65;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 664 2242798;info@weingut-thury.at;ÖWM-Betriebssuche
Tiedl GmbH;Hauerstrasse 6;7072;Mörbisch am See;AT;Burgenland;Leithaberg;+43 2685 8216;;ÖWM-Betriebssuche
Tinhof (Brunnengasse);Brunnengasse 17;7000;Eisenstadt;AT;Burgenland;Leithaberg;;hans.tinhof@gmx.at;ÖWM-Betriebssuche
Tinhof (Georgistrasse);Georgistrasse 29 a;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 68532;tinhof@aon.at;ÖWM-Betriebssuche
Tinhof (Hauptstrasse);Hauptstrasse 10;7000;Eisenstadt;AT;Burgenland;Leithaberg;+43 2682 68609;office@weingut-tinhof.com;ÖWM-Betriebssuche
Tinhof (Lindengasse);Lindengasse 22;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 346;;ÖWM-Betriebssuche
Tinhof (Hausgraben);Hausgraben 1;2443;Leithaprodersdorf;AT;Burgenland;Neusiedlersee;+43 699 12222838;info@weingut-tinhof.at;ÖWM-Betriebssuche
Tinhof (Eisenstädter Straße);Eisenstädter Straße 10;7061;Trausdorf an der Wulka;AT;Burgenland;Leithaberg;+43 2682 62648;wein@tinhof.at;ÖWM-Betriebssuche
Tischler;Quergasse 23;7131;Halbturn;AT;Burgenland;Neusiedlersee;+43 699 18077075;info@weingut-tischler.at;ÖWM-Betriebssuche
Titz;Wasserzeile 5;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2027;;ÖWM-Betriebssuche
Tonwerk (Lucky Wines GesbR);Ödenburgerstraße 6;7301;Deutschkreutz;AT;Burgenland;Mittelburgenland;+43 670 6059600;wine@tonwerk.wine;ÖWM-Betriebssuche
Toth (Hauptstrasse);Hauptstrasse 37;7361;Lutzmannsburg;AT;Burgenland;Mittelburgenland;+43 664 5908560;info@winelife.at;ÖWM-Betriebssuche
Toth (Kasernenstrasse);Kasernenstrasse 44;7540;Güssing;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Traubenmühle;Obere Hauptstrasse 17;;;AT;Burgenland;;+43 2175 2304;;ÖWM-Betriebssuche
Trauttmansdorffwines;Lanzendorferstrasse 8;2325;Himberg;AT;Burgenland;;+43 1 50427925;office@gtwines.com;ÖWM-Betriebssuche
Treiber (Hauptstraße);Hauptstraße 126;7051;Großhöflein;AT;Burgenland;Leithaberg;+43 664 1458644;office@thomas-treiber.at;ÖWM-Betriebssuche
Treiber (Hauptstrasse);Hauptstrasse 34;7051;Großhöflein;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Treiber (Untere Hauptstrasse);Untere Hauptstrasse 52;7093;Jois;AT;Burgenland;Leithaberg;+43 2160 8365;;ÖWM-Betriebssuche
Tremmel (Raiffeisenstrasse);Raiffeisenstrasse 4;7072;Mörbisch am See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Tremmel (Weinberggasse);Weinberggasse 19;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 368;tremmel@weinbau-tremmel.at;ÖWM-Betriebssuche
Tremmel (Kinogasse);Kinogasse 21;7072;Mörbisch am See;AT;Burgenland;Leithaberg;;;ÖWM-Betriebssuche
Trettl;Hagersdorf 80;7522;Strem;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Trettler;Gartengasse 45;7311;Neckenmarkt;AT;Burgenland;Mittelburgenland;+43 664 5027646;office@trettler-wein.at;ÖWM-Betriebssuche
Triebaumer Ernst;Raiffeisenstrasse 9;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 2685 528;office@ernst.triebaumer.com;ÖWM-Betriebssuche
Triebaumer Günter u. Regina;Neuegasse 18;7071;Rust;AT;Burgenland;Ruster Ausbruch;+43 676 7248797;weingut@triebaumer.at;ÖWM-Betriebssuche
Trinkl;Heiligenbrunn 24;7522;Heiligenbrunn;AT;Burgenland;Südburgenland;;;ÖWM-Betriebssuche
Tritremmel;Bachzeile 56;7025;Pöttelsdorf;AT;Burgenland;Leithaberg;+43 2626 5264;;ÖWM-Betriebssuche
Truksitz;Schulstrasse 2;7081;Schützen am Gebirge;AT;Burgenland;Leithaberg;+43 650 2117654;markus@truksitz.at;ÖWM-Betriebssuche
Tschanek;Obere Hauptstrasse 43;7100;Neusiedl am See;AT;Burgenland;Neusiedlersee;+43 2167 2618;;ÖWM-Betriebssuche
Tschank Georg;Untere Hauptstrasse 19;2443;Leithaprodersdorf;AT;Burgenland;Neusiedlersee;+43 676 7468883;weingut.tschank@speed.at;ÖWM-Betriebssuche
Tschida (Rebschulgasse);Rebschulgasse 13;7143;Apetlon;AT;Burgenland;Neusiedlersee;+43 2175 2903;office@tschida-wein.at;ÖWM-Betriebssuche
Tschida (Quergasse);Quergasse 62;7143;Apetlon;AT;Burgenland;Neusiedlersee;;;ÖWM-Betriebssuche
Tschida (Hauptstrasse);Hauptstrasse 63;7152;Pamhagen;AT;Burgenland;Neusiedlersee;+43 2174 2151;;ÖWM-Betriebssuche
Tschida (Obere Hauptstrasse);Obere Hauptstrasse 58;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 2108;;ÖWM-Betriebssuche
Tschida-Angerhof;Angergasse 5;7142;Illmitz;AT;Burgenland;Neusiedlersee;+43 2175 3150;weingut@angerhof-tschida.at;ÖWM-Betriebssuche
